  date  ,   time  , SVP10936, SVP10936, SVP10927, SVP10927, SVP87022, SVP87022, SVP10212, SVP10212, SVP11077, SVP11077, SVP87027, SVP87027, SVP10926, SVP10926, SVP11074, SVP11074, SVP10945, SVP10945,
dd/mm/yy, hh:mm:ss, A  cm/hr, B  cm/hr, O  cm/hr, P  cm/hr, Q  cm/hr, R  cm/hr, U  cm/hr, V  cm/hr, W  cm/hr, X  cm/hr, a  cm/hr, b  cm/hr, m  cm/hr, n  cm/hr, q  cm/hr, r  cm/hr, y  cm/hr, z  cm/hr,
28/07/15, 10:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     1.48,     0.94,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 10:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 11:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 11:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 12:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 12:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 13:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 13:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 14:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 14:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 15:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 15:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 16:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 16:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 17:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 17:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 18:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 18:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 19:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 19:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 20:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 20:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 21:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 21:30:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 22:00:00,     0.93,     0.49,     4.88,     4.21,    -4.65,    -2.41,     2.00,     1.22,     0.90,    -0.64,     1.34,     0.84,     5.18,     2.79,     0.38,     0.28,     1.65,     3.33,
28/07/15, 22:30:00,     1.92,     1.01,     2.87,     2.79,    -4.74,    -3.01,     2.00,     1.22,     0.39,    -0.72,     2.11,     1.62,     2.45,     1.12,     0.24,     0.74,    -1.68,    -1.63,
28/07/15, 23:00:00,     1.71,     0.92,     2.48,     2.66,    -4.53,    -2.71,     1.24,     1.05,     0.40,    -0.76,     1.95,     1.51,     2.92,     1.40,     0.44,     0.83,     0.68,     1.31,
28/07/15, 23:30:00,     1.85,     1.04,     2.38,     2.38,    -3.94,    -2.47,     1.29,     0.87,     0.42,    -0.53,     1.68,     1.28,     2.80,     1.23,     0.49,     0.80,     0.69,     1.18,
28/07/15,  maximum,     1.92,     1.04,     4.97,     4.32,    -1.43,    -0.79,     2.00,     1.22,     0.90,    -0.53,     2.11,     1.62,     5.20,     2.83,     0.75,     0.83,     1.65,     3.33,
28/07/15,  minimum,     0.66,     0.24,     1.53,     1.96,    -4.74,    -3.01,     0.42,     0.25,    -0.18,    -1.08,     0.24,     0.14,     1.48,     0.75,    -0.27,    -0.10,    -1.68,    -1.63,
28/07/15,  average,     1.04,     0.49,     2.54,     3.41,    -2.60,    -1.97,     0.80,     0.91,     0.21,    -0.75,     0.88,     0.68,     2.51,     2.01,     0.25,     0.28,     0.46,     2.11,
29/07/15, 00:00:00,     1.49,     0.64,     2.38,     2.41,    -3.61,    -2.24,     1.06,     0.89,     0.52,    -0.63,     1.64,     1.09,     2.56,     1.28,     0.35,     0.56,     0.51,     0.99,
29/07/15, 00:30:00,     1.46,     0.64,     2.22,     2.33,    -3.75,    -2.08,     0.99,     0.74,     0.36,    -0.75,     1.38,     0.92,     2.45,     1.01,     0.37,     0.69,     0.49,     0.94,
29/07/15, 01:00:00,     1.31,     0.65,     2.22,     2.34,    -3.43,    -2.22,     0.79,     0.67,     0.59,    -0.55,     1.37,     0.80,     2.25,     1.05,     0.22,     0.36,     0.54,     0.91,
29/07/15, 01:30:00,     1.23,     0.58,     2.32,     2.45,    -3.23,    -2.02,     1.13,     0.80,     0.40,    -0.74,     1.30,     0.85,     2.08,     0.95,     0.39,     0.49,     0.49,     0.66,
29/07/15, 02:00:00,     1.23,     0.55,     2.27,     2.35,    -2.92,    -1.75,     0.90,     0.79,     0.19,    -1.00,     1.04,     0.64,     2.12,     1.07,     0.45,     0.36,     0.38,     0.56,
29/07/15, 02:30:00,     1.12,     0.56,     2.14,     2.38,    -2.84,    -1.50,     0.81,     0.56,     0.20,    -0.74,     1.04,     0.77,     2.10,     1.03,     0.28,     0.41,     0.34,     0.63,
29/07/15, 03:00:00,     1.24,     0.53,     1.97,     2.22,    -2.50,    -1.43,     1.10,     0.80,     0.01,    -0.77,     1.04,     0.63,     1.88,     0.97,     0.01,     0.36,     0.39,     0.55,
29/07/15, 03:30:00,     1.13,     0.66,     2.11,     2.37,    -2.29,    -1.31,     0.92,     0.89,     0.15,    -1.04,     0.91,     0.57,     2.09,     1.10,     0.32,     0.36,     0.21,     0.52,
29/07/15, 04:00:00,     0.89,     0.44,     1.96,     2.27,    -2.34,    -1.38,     0.82,     0.76,     0.14,    -0.94,     0.99,     0.59,     2.02,     0.98,     0.38,     0.14,     0.19,     0.32,
29/07/15, 04:30:00,     0.95,     0.49,     1.39,     1.90,    -2.24,    -1.36,     1.03,     0.97,     0.14,    -0.73,     0.76,     0.44,     1.95,     0.85,     0.22,     0.15,     0.38,     0.44,
29/07/15, 05:00:00,     1.03,     0.48,     1.93,     2.33,    -2.13,    -1.31,     0.68,     0.57,     0.36,    -0.75,     0.55,     0.42,     1.77,     0.77,    -0.14,     0.09,     0.26,     0.51,
29/07/15, 05:30:00,     0.94,     0.42,     1.96,     2.03,    -2.14,    -1.38,     0.54,     0.62,    -0.03,    -0.88,     0.50,     0.46,     1.58,     0.49,     0.22,     0.27,     0.21,     0.36,
29/07/15, 06:00:00,     0.73,     0.40,     1.94,     2.27,    -1.98,    -1.08,     0.79,     0.86,    -0.04,    -1.00,     0.52,     0.26,     1.68,     0.89,     0.15,     0.16,     0.19,     0.33,
29/07/15, 06:30:00,     0.79,     0.39,     1.76,     1.85,    -1.89,    -1.20,     0.67,     0.69,     0.09,    -1.04,     0.66,     0.34,     1.62,     0.73,     0.31,     0.09,     0.21,     0.38,
29/07/15, 07:00:00,     1.05,     0.49,     2.25,     2.54,    -2.08,    -0.89,     0.52,     0.42,     0.19,    -0.98,     0.45,     0.28,     1.90,     1.00,     0.24,     0.09,     0.25,     0.46,
29/07/15, 07:30:00,     0.99,     0.48,     3.04,     2.87,    -1.73,    -0.95,     0.89,     0.61,     0.04,    -0.99,     0.25,     0.24,     2.84,     1.52,     0.58,     0.29,     0.69,     1.27,
29/07/15, 08:00:00,     1.24,     0.62,     3.97,     3.70,    -2.08,    -1.13,     0.72,     0.49,     0.17,    -0.78,     0.48,     0.28,     3.96,     2.09,     0.48,     0.40,     1.03,     2.08,
29/07/15, 08:30:00,     1.38,     0.69,     4.66,     4.07,    -2.77,    -1.44,     0.52,     0.43,     0.33,    -0.78,     0.59,     0.40,     4.47,     2.47,     0.65,     0.36,     1.18,     2.82,
29/07/15, 09:00:00,     1.28,     0.62,     5.12,     4.60,    -3.41,    -1.64,     1.02,     0.79,     0.41,    -0.72,     0.97,     0.63,     5.15,     2.97,     0.81,     0.40,     1.48,     3.34,
29/07/15, 09:30:00,     1.23,     0.79,     5.71,     4.75,    -4.23,    -2.19,     1.13,     0.74,     0.54,    -0.69,     1.53,     0.86,     5.54,     3.08,     0.53,     0.27,     1.74,     3.73,
29/07/15, 10:00:00,     1.50,     0.78,     5.56,     4.65,    -4.49,    -2.50,     1.64,     1.06,     0.74,    -0.56,     1.53,     0.84,     5.76,     3.17,     0.93,     0.58,     1.78,     3.74,
29/07/15, 10:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,     2.04,     1.17,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 11:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 11:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 12:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 12:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 13:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 13:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 14:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 14:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 15:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 15:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 16:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 16:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 17:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 17:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 18:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 18:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 19:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 19:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 20:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 20:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 21:00:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 21:30:00,     2.13,     1.08,     5.79,     5.05,    -5.05,    -2.76,    -0.64,    -1.79,     0.64,    -0.64,     1.66,     1.00,     5.82,     3.31,    -0.66,    -2.09,    -0.30,     1.06,
29/07/15, 22:00:00,     2.62,     1.38,     0.51,     0.07,    -4.80,    -3.06,    -0.64,    -1.79,     0.73,    -0.69,     2.63,     1.90,     2.37,     1.04,     0.58,     1.37,     0.91,     1.83,
29/07/15, 22:30:00,     2.23,     1.17,     2.62,     2.64,    -4.80,    -3.06,     1.32,     1.23,     0.53,    -0.64,     2.16,     1.48,     3.65,     1.97,     0.57,     1.05,     0.82,     1.53,
29/07/15, 23:00:00,     2.08,     1.09,     2.58,     2.61,    -4.45,    -2.66,     1.54,     0.93,     0.60,    -0.56,     2.00,     1.30,     2.99,     1.43,     0.38,     0.83,     0.79,     1.35,
29/07/15, 23:30:00,     1.74,     0.91,     2.38,     2.60,    -3.95,    -2.64,     1.17,     0.91,     0.45,    -0.62,     1.76,     1.16,     2.68,     1.29,     0.32,     0.74,     0.68,     1.08,
29/07/15,  maximum,     2.62,     1.38,     5.79,     5.05,    -1.73,    -0.89,     2.04,     1.23,     0.74,    -0.55,     2.63,     1.90,     5.82,     3.31,     0.93,     1.37,     1.78,     3.74,
29/07/15,  minimum,     0.73,     0.39,     0.51,     0.07,    -5.05,    -3.06,    -0.64,    -1.79,    -0.04,    -1.04,     0.25,     0.24,     1.58,     0.49,    -0.66,    -2.09,    -0.30,     0.32,
29/07/15,  average,     1.34,     0.85,     2.79,     3.80,    -3.12,    -2.26,     0.94,    -0.46,     0.32,    -0.73,     1.13,     0.85,     2.88,     2.31,     0.33,    -0.79,     0.60,     1.15,
30/07/15, 00:00:00,     1.66,     0.89,     2.42,     2.38,    -3.67,    -2.17,     1.57,     1.10,     0.43,    -0.77,     1.67,     1.13,     2.69,     1.31,     0.32,     0.88,     0.60,     1.07,
30/07/15, 00:30:00,     1.53,     0.78,     2.42,     2.47,    -3.46,    -2.07,     1.23,     0.94,     0.43,    -0.77,     1.32,     0.94,     2.44,     1.20,     0.41,     0.57,     0.56,     0.89,
30/07/15, 01:00:00,     1.43,     0.73,     2.30,     2.28,    -3.24,    -1.85,     1.24,     1.00,     0.42,    -0.54,     1.43,     0.94,     2.38,     1.10,     0.19,     0.62,     0.48,     1.03,
30/07/15, 01:30:00,     1.24,     0.69,     2.34,     2.44,    -3.09,    -1.88,     1.00,     0.72,     0.30,    -0.89,     1.20,     0.83,     2.18,     1.11,    -0.03,     0.35,     0.35,     0.80,
30/07/15, 02:00:00,     1.28,     0.73,     2.30,     2.39,    -2.72,    -1.61,     1.19,     0.94,     0.24,    -0.87,     0.95,     0.72,     2.33,     1.18,     0.05,     0.44,     0.62,     0.66,
30/07/15, 02:30:00,     1.19,     0.64,     2.04,     2.16,    -2.74,    -1.69,     0.73,     0.74,     0.29,    -0.83,     0.99,     0.61,     2.08,     0.92,     0.09,     0.53,     0.48,     0.77,
30/07/15, 03:00:00,     1.10,     0.68,     2.01,     2.32,    -2.67,    -1.61,     0.91,     0.70,     0.65,    -0.83,     0.81,     0.68,     2.05,     0.97,     0.27,     0.49,     0.31,     0.63,
30/07/15, 03:30:00,     0.99,     0.38,     1.58,     2.16,    -2.44,    -1.29,     0.69,     0.62,    -0.06,    -0.89,     0.72,     0.43,     2.04,     0.99,     0.16,     0.52,     0.27,     0.39,
30/07/15, 04:00:00,     1.04,     0.53,     1.88,     2.18,    -2.35,    -1.33,     1.04,     0.76,     0.08,    -0.86,     0.67,     0.53,     1.88,     0.76,     0.32,     0.37,     0.34,     0.44,
30/07/15, 04:30:00,     0.98,     0.46,     2.38,     2.43,    -2.24,    -1.23,     0.50,     0.69,     0.30,    -0.88,     0.54,     0.44,     1.93,     1.00,     0.27,     0.51,     0.35,     0.36,
30/07/15, 05:00:00,     0.97,     0.49,     2.67,     2.56,    -2.29,    -1.14,     0.99,     0.59,     0.03,    -0.86,     0.51,     0.32,     1.85,     0.91,     0.22,     0.30,     0.21,     0.32,
30/07/15, 05:30:00,     0.97,     0.42,     1.83,     2.06,    -2.07,    -1.12,     0.79,     0.41,     0.41,    -0.89,     0.57,     0.34,     1.65,     0.73,     0.29,     0.20,     0.32,     0.16,
30/07/15, 06:00:00,     0.86,     0.36,     1.92,     2.27,    -1.98,    -0.93,     0.55,     0.64,    -0.04,    -0.94,     0.61,     0.34,     1.49,     0.68,     0.12,     0.24,     0.21,     0.28,
30/07/15, 06:30:00,     1.05,     0.58,     1.78,     2.06,    -1.83,    -1.14,     0.52,     0.54,     0.24,    -0.88,     0.53,     0.44,     1.56,     0.66,     0.09,     0.17,     0.14,     0.24,
30/07/15, 07:00:00,     0.99,     0.29,     2.01,     2.41,    -1.76,    -0.89,     0.61,     0.59,     0.37,    -0.86,     0.44,     0.29,     1.94,     1.02,     0.29,     0.29,     0.24,     0.64,
30/07/15, 07:30:00,     1.15,     0.58,     3.09,     3.07,    -1.93,    -1.06,     0.49,     0.65,     0.01,    -0.95,     0.42,     0.34,     2.92,     1.50,     0.38,     0.39,     0.76,     1.37,
30/07/15, 08:00:00,     1.30,     0.73,     4.16,     3.71,    -2.17,    -1.18,     0.65,     0.44,     0.27,    -0.97,     0.62,     0.50,     3.90,     2.06,     0.81,     0.42,     1.05,     2.31,
