  date      time  , SVP10239, SVP10239, SVP11057, SVP11057, SVP10851, SVP10851, SVP10814, SVP10814, SVP10928, SVP10928, SVP11091, SVP11091,
dd/mm/yy  hh:mm:ss, C  cm/hr, D  cm/hr, E  cm/hr, F  cm/hr, I  cm/hr, J  cm/hr, K  cm/hr, L  cm/hr, W  cm/hr, X  cm/hr, i  cm/hr, j  cm/hr,
11/07/15  19:30:00,   -20.20,   -21.21,    12.84,     6.94,     1.08,     0.54,     2.36,    -0.82,    -0.02,    -3.71,    11.39,     4.01,
11/07/15  20:00:00,   -20.20,   -20.20,     9.90,     6.07,     1.01,     0.63,     2.33,    -0.64,    -0.25,    -3.81,     9.61,     3.01,
11/07/15  20:30:00,   -20.20,   -20.20,     7.49,     5.19,     0.99,     0.63,     1.78,    -0.50,    -0.57,    -3.81,     8.05,     2.27,
11/07/15  21:00:00,   -20.20,   -20.20,     7.36,     4.47,     0.93,     0.56,     0.95,    -0.35,    -0.69,    -3.89,     6.58,     1.98,
11/07/15  21:30:00,   -20.20,   -20.20,     6.11,     4.09,     0.86,     0.49,     0.95,    -0.39,    -0.91,    -3.81,     5.89,     1.60,
11/07/15  22:00:00,   -20.20,   -20.20,     5.14,     3.55,     0.87,     0.46,     0.73,    -0.35,    -1.13,    -3.96,     4.65,     1.20,
11/07/15  22:30:00,   -20.20,   -21.21,     2.81,     3.31,     0.83,     0.50,     0.84,    -0.40,    -1.18,    -4.05,     3.73,     1.02,
11/07/15  23:00:00,   -20.20,   -20.20,     4.23,     3.12,     0.71,     0.50,     0.49,    -0.15,    -1.18,    -4.06,     3.34,     0.75,
11/07/15  23:30:00,   -20.20,   -20.20,     3.77,     3.08,     0.76,     0.51,     0.70,    -0.16,    -1.34,    -4.08,     2.97,     0.63,
11/07/15   maximum,     3.89,     3.65,    29.08,    21.59,     2.98,     1.23,     9.89,     0.41,     6.40,    -2.67,    24.76,    13.36,
11/07/15   minimum,     2.44,   -21.21,     1.05,     2.21,     0.27,    -0.93,    -0.01,    -1.77,    -1.80,    -4.21,     0.65,    -0.28,
11/07/15   average,     3.16,   -19.80,    10.28,     7.29,     1.09,     0.39,     2.90,    -0.28,     0.15,    -3.75,     8.52,     3.37,
12/07/15  00:00:00,   -20.20,   -20.20,     3.19,     3.11,     0.75,     0.57,     0.29,    -0.02,    -1.28,    -4.00,     2.97,     0.64,
12/07/15  00:30:00,   -20.20,   -20.20,     3.55,     2.98,     0.66,     0.48,     0.70,    -0.01,    -1.35,    -4.04,     2.57,     0.61,
12/07/15  01:00:00,   -20.20,   -20.20,     2.71,     2.80,     0.69,     0.44,     0.54,    -0.03,    -1.42,    -3.97,     2.55,     0.40,
12/07/15  01:30:00,   -20.20,   -20.20,     2.77,     2.76,     0.66,     0.49,    -0.19,    -0.06,    -1.40,    -4.01,     2.09,     0.49,
12/07/15  02:00:00,     0.00,   -20.20,     2.90,     2.97,     0.69,     0.49,     0.54,     0.03,    -1.35,    -3.90,     1.92,     0.37,
12/07/15  02:30:00,   -20.20,   -20.20,     3.43,     2.85,     0.75,     0.45,     0.69,     0.01,    -1.35,    -3.93,     2.08,     0.31,
12/07/15  03:00:00,   -20.20,   -20.20,     3.07,     2.50,     0.81,     0.50,     1.01,    -0.06,    -1.38,    -3.96,     1.98,     0.31,
12/07/15  03:30:00,   -20.20,   -20.20,     2.10,     2.56,     0.77,     0.55,     1.12,     0.22,    -1.65,    -4.11,     2.15,     0.40,
12/07/15  04:00:00,   -20.20,   -20.20,     2.21,     2.70,     0.68,     0.48,     0.58,     0.09,    -1.65,    -4.14,     1.67,     0.22,
12/07/15  04:30:00,   -20.20,   -21.21,     1.82,     2.36,     0.71,     0.47,     0.18,     0.01,    -1.63,    -3.93,     1.46,     0.16,
12/07/15  05:00:00,   -20.20,   -20.20,     1.97,     2.60,     0.75,     0.50,     0.49,     0.04,    -1.52,    -4.06,     1.23,    -0.01,
12/07/15  05:30:00,   -20.20,   -20.20,     1.88,     2.47,     0.70,     0.50,     0.90,     0.22,    -1.44,    -3.86,     1.30,     0.04,
12/07/15  06:00:00,   -20.20,   -20.20,     1.58,     2.38,     0.66,     0.50,     0.35,     0.06,    -1.68,    -4.05,     1.42,     0.08,
12/07/15  06:30:00,   -20.20,   -20.20,     1.36,     2.49,     0.68,     0.50,     0.44,     0.19,    -1.81,    -4.09,     1.18,     0.01,
12/07/15  07:00:00,   -20.20,   -21.21,     1.26,     2.20,     0.71,     0.52,     0.28,     0.05,    -1.76,    -4.02,     1.14,     0.07,
12/07/15  07:30:00,   -20.20,   -21.21,     1.46,     2.66,     0.70,     0.51,     0.56,     0.15,    -1.68,    -4.04,     0.99,    -0.04,
12/07/15  08:00:00,   -20.20,   -21.21,     3.81,     3.42,     0.76,     0.49,     0.69,     0.10,    -1.51,    -4.03,     1.27,     0.00,
12/07/15  08:30:00,   -20.20,   -21.21,     9.23,     4.95,     0.84,     0.48,     1.93,     0.44,    -1.20,    -3.89,     2.87,     0.56,
12/07/15  09:00:00,   -20.20,   -20.20,    18.15,     9.07,     0.92,     0.47,     4.22,     1.27,    -0.50,    -4.06,     5.15,     1.42,
12/07/15  09:30:00,   -20.20,   -20.20,    22.64,    12.73,     1.20,     0.51,     6.73,    -0.69,     0.84,    -3.51,     9.30,     3.12,
12/07/15  10:00:00,   -21.21,   -21.21,    27.24,    16.27,     0.72,     0.57,     5.96,    -1.25,     3.07,    -3.17,    13.84,     5.39,
